TIME_PERIOD,Denmark,Finland,Iceland,Norway,Sweden
2015,35.35008538667968,38.12691672564284,26.3395491115058,28.54939442210928,26.21716672161776
2016,34.997528423133964,38.66443230338368,22.532316610601846,29.89435712445247,25.50298927138216
2017,34.219681908548715,38.75761491600517,19.595695519695123,29.882425583369777,25.26315789473684
2018,33.634765134388346,36.811773889883824,21.569591527987903,29.457364341085274,25.861444608484923
2019,,35.739785799286,,29.09090909090909,25.063965501503354
