REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,16.9,16.61,16.59,16.42,16.11,15.98,16.01,15.84,15.98,16.38,16.04,16.01,16.29,16.54,16.68,16.7,16.93,17.11,17.33,17.76,19.12
