REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,339.10971,334.2971,322.50551,311.85642,304.78288,296.11285,280.67832,274.83817,269.7005,262.57311,253.79847,246.82398,236.85221,234.8284,229.63288,226.53856,223.08484,221.55108,224.29674,225.23515,223.47466
