REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,24.9,25.1,25.3,25.9,26.1,26.7,26.8,27.0,27.1,27.1,27.3,27.3,26.9,26.8,26.9,27.2,27.6,27.7,28.0,27.9,28.2,28.2
