REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,6.9,6.99,6.95,6.77,6.55,6.34,6.22,6.05,6.05,6.09,6.07,6.15,6.18,6.08,6.08,5.92,5.96,5.93,5.76,5.56,5.51,5.79
