REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,78.4,78.8,79.2,80.1,80.1,80.8,81.5,82.1,82.8,83.0,83.6,84.6,85.1,85.8,86.3,87.0,88.2,89.0,89.9,90.2,90.5,91.4
