REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,8421.87,9344.22,5652.76,5219.26,6144.01,5852.05,6491.86,7065.89,7986.36,9430.29,12164.5,11476.1,10629.4,11748.5,12308.1,12691.5,13821.8,14535.4,14009.6,14388.2,16640.8,14145.4
