REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
World,61.0487,61.723,62.7367,63.8266,64.9427,66.3018,67.9848,69.6178,71.752,73.4868,74.9425,76.2716,77.8992,78.9678,80.1338,81.0097,82.1058,83.0389,83.6459,84.2851,84.7371,85.4054,86.2213
