REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,0.343,0.34,0.336,0.338,0.337,0.334,0.328,0.323,0.317,0.314,0.318,0.315,0.309,0.305,0.296,0.285,0.277,0.271,0.268,0.26,0.253
