REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,17,20,20,21,22,33,35,35,38,40,42,48,51,56,59,63,67,68,70,71,72,71
