REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,1.5066,1.5289,1.51983,1.52221,1.49854,1.5191,1.53532,1.55279,1.59255,1.63564,1.61006,1.62627,1.6356,1.65908,1.67789,1.6947,1.70182,1.72138,1.7537,1.81226,1.92806
