REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,82.3037,82.383,79.5844,79.3258,78.3969,76.5237,73.5716,71.6843,70.4426,70.6781,69.9328,67.0951,65.1582,62.7495,61.0754,60.1261,59.6215,59.8953,57.6883,57.1576,59.4479,59.246
