REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Developing regions,134019.83192,113711.07614,71323.6021,110946.81783,153288.00719,290067.07306,291881.47744,439930.35354,280851.24846,331745.94836,524264.84561,499551.49069,472551.1924,441332.2789,598498.90795,289851.77033,316640.80985,430735.22238,302586.86488,408448.32718,215274.69556,481002.13895
