TIME_PERIOD,Denmark,Finland,Iceland,Norway,Sweden
2000,14.29,73.69132,0.29756,39.81318,69.13885
2010,14.66225,73.18855,0.44559,39.77702,68.91791
2015,15.617,73.73565,0.4804,39.9122,68.6945
2016,15.6165,73.73565,0.48539,39.94375,68.6945
2017,15.64,73.73322,0.49257,39.97239,68.6945
2018,15.664,73.73322,0.49628,40.00002,68.6945
2019,15.6875,73.73079,0.50273,40.02756,68.69906
2020,15.711,73.73079,0.50927,40.05321,68.69906
