REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,29.6967367159893,27.5105216322166,27.9244500938771,28.0320332680518,28.3469209804064,28.7021766471734,30.3168083616512,31.1866472657779,31.4561212973209,29.9920790631839,32.2206032958359,32.9838454245861,32.7792812061593,32.7334805927363,32.5509358559987,30.9288925731754,30.5140947635986,30.693514354339,31.4548952494351,32.1670607942882,31.8195692282908,32.8383658566805
