REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
515,22054.46064,28579.17918,13805.30513,14206.8187,16469.4013,20519.96568,21393.97429,21989.88144,25513.7892,36986.84833,33577.00176,27793.43154,27917.30204,29731.22504,31182.39377,37489.63848,35961.53893,37943.08355,41313.89901,40361.30543,48235.0078,42927.19948
