REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,3.05,0.71,0.93,1.78,3.18,2.74,3.18,3.13,0.8,-2.54,3.24,2.1,1.47,1.56,1.81,1.85,1.51,2.17,2.07,1.42,-4.09,4.99
