REF_AREA,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
World,29.46706,29.37979,29.62144,29.89758,28.9589,29.41685,29.58741,29.63566,28.96161,29.01607,28.26795,28.25993,28.72839,28.95973,29.58266,29.59168,30.101,29.96852,30.03191,29.25317,30.08307,30.7929
